Pipeline	Screen	TP	FN	FN+FP	affected
AA10.6.NonSyn.02_batch2	HCY	1	0	0	1
AA10.6.NonSyn.02_batch2	IVA	10	2	1	13
AA10.6.NonSyn.02_batch2	LCHAD	0	1	1	2
AA10.6.NonSyn.02_batch2	MAL	0	1	0	1
AA10.6.NonSyn.02_batch2	MCAD	32	8	0	40
AA10.6.NonSyn.02_batch2	MSUD	2	1	0	3
AA10.6.NonSyn.02_batch2	OTC	3	4	0	7
AA10.6.NonSyn.02_batch2	PA/MMA	4	9	1	14
AA10.6.NonSyn.02_batch2	PKU	27	33	1	61
AA10.6.NonSyn.02_batch2	RMD	1	2	0	3
AA10.6.NonSyn.02_batch2	SCAD	7	22	2	31
AA10.6.NonSyn.02_batch2	TFP	0	1	0	1
AA10.6.NonSyn.02_batch2	TYRO1	1	0	0	1
AA10.6.NonSyn.02_batch2	VLCAD	2	3	0	5
test_AA10.1_batch2	3MCC	6	6	1	13
test_AA10.1_batch2	ARG	2	0	0	2
test_AA10.1_batch2	CIT	7	2	0	9
test_AA10.1_batch2	CPT I	1	0	0	1
test_AA10.1_batch2	CPT II	0	1	0	1
test_AA10.1_batch2	CTD	7	1	0	8
test_AA10.1_batch2	GA-I	8	0	0	8
test_AA10.1_batch2	GA2	1	1	0	2
test_AA10.1_batch2	HCY	1	0	0	1
test_AA10.1_batch2	IVA	13	0	0	13
test_AA10.1_batch2	LCHAD	2	0	0	2
test_AA10.1_batch2	MAL	0	1	0	1
test_AA10.1_batch2	MCAD	40	0	0	40
test_AA10.1_batch2	MSUD	3	0	0	3
test_AA10.1_batch2	OTC	5	2	0	7
test_AA10.1_batch2	PA/MMA	13	1	0	14
test_AA10.1_batch2	PKU	59	2	0	61
test_AA10.1_batch2	RMD	3	0	0	3
test_AA10.1_batch2	SCAD	9	21	1	31
test_AA10.1_batch2	TFP	1	0	0	1
test_AA10.1_batch2	TYRO1	1	0	0	1
test_AA10.1_batch2	VLCAD	5	0	0	5
AA10.6.NonSyn.02_filter1	3MCC	19	21	2	42
AA10.6.NonSyn.02_filter1	ARG	1	1	1	3
AA10.6.NonSyn.02_filter1	BKT	1	2	0	3
AA10.6.NonSyn.02_filter1	CIT	18	10	1	29
AA10.6.NonSyn.02_filter1	CPT I	0	1	0	1
AA10.6.NonSyn.02_filter1	CPT II	1	6	1	8
AA10.6.NonSyn.02_filter1	CTD	20	18	5	43
AA10.6.NonSyn.02_filter1	GA-I	21	10	1	32
AA10.6.NonSyn.02_filter1	GA2	7	4	0	11
AA10.6.NonSyn.02_filter1	HCY	5	4	2	11
AA10.6.NonSyn.02_filter1	HYPRO	0	2	0	2
AA10.6.NonSyn.02_filter1	IVA	19	14	3	36
AA10.6.NonSyn.02_filter1	LCHAD	2	6	1	9
AA10.6.NonSyn.02_filter1	MAL	1	5	0	6
AA10.6.NonSyn.02_filter1	MCAD	120	36	4	160
AA10.6.NonSyn.02_filter1	MCD	1	3	0	4
AA10.6.NonSyn.02_filter1	MSUD	13	10	2	25
AA10.6.NonSyn.02_filter1	OTC	9	5	0	14
AA10.6.NonSyn.02_filter1	PA/MMA	22	56	4	82
AA10.6.NonSyn.02_filter1	PKU	60	56	2	118
AA10.6.NonSyn.02_filter1	RMD	1	0	0	1
AA10.6.NonSyn.02_filter1	SCAD	32	44	4	80
AA10.6.NonSyn.02_filter1	TFP	1	3	0	4
AA10.6.NonSyn.02_filter1	TYRO1	3	4	0	7
AA10.6.NonSyn.02_filter1	VLCAD	23	21	0	44
val_AA10.9.NoOneGene	3MCC	14	1	0	15
val_AA10.9.NoOneGene	BKT	1	0	0	1
val_AA10.9.NoOneGene	CIT	5	2	0	7
val_AA10.9.NoOneGene	CTD	9	0	0	9
val_AA10.9.NoOneGene	GA-I	1	0	0	1
val_AA10.9.NoOneGene	GA2	3	1	0	4
val_AA10.9.NoOneGene	HCY	1	0	0	1
val_AA10.9.NoOneGene	IVA	3	0	0	3
val_AA10.9.NoOneGene	MCAD	16	1	0	17
val_AA10.9.NoOneGene	MCD	1	0	0	1
val_AA10.9.NoOneGene	MSUD	2	1	0	3
val_AA10.9.NoOneGene	OTC	4	1	0	5
val_AA10.9.NoOneGene	PA/MMA	9	0	0	9
val_AA10.9.NoOneGene	PKU	39	0	0	39
val_AA10.9.NoOneGene	SCAD	9	8	0	17
val_AA10.9.NoOneGene	TFP	1	0	0	1
val_AA10.9.NoOneGene	VLCAD	5	0	0	5
test_AA10.8_batch3	3MCC	6	11	0	17
test_AA10.8_batch3	ARG	1	1	0	2
test_AA10.8_batch3	BKT	0	2	0	2
test_AA10.8_batch3	CIT	9	8	0	17
test_AA10.8_batch3	CPT II	3	4	0	7
test_AA10.8_batch3	CTD	13	16	1	30
test_AA10.8_batch3	GA-I	14	12	1	27
test_AA10.8_batch3	GA2	3	3	0	6
test_AA10.8_batch3	HCY	2	7	1	10
test_AA10.8_batch3	HYPRO	0	3	0	3
test_AA10.8_batch3	IVA	10	13	1	24
test_AA10.8_batch3	LCHAD	4	3	0	7
test_AA10.8_batch3	MAL	1	4	0	5
test_AA10.8_batch3	MCAD	61	56	0	117
test_AA10.8_batch3	MCD	1	3	0	4
test_AA10.8_batch3	MSUD	6	13	0	19
test_AA10.8_batch3	OTC	4	0	0	4
test_AA10.8_batch3	PA/MMA	41	26	0	67
test_AA10.8_batch3	PKU	23	8	0	31
test_AA10.8_batch3	SCAD	2	34	0	36
test_AA10.8_batch3	TFP	1	1	0	2
test_AA10.8_batch3	TYRO1	5	1	0	6
test_AA10.8_batch3	VLCAD	19	18	0	37
test_AA10.9.NoOneGene	3MCC	19	10	1	30
test_AA10.9.NoOneGene	ARG	4	0	0	4
test_AA10.9.NoOneGene	BKT	2	0	0	2
test_AA10.9.NoOneGene	CIT	23	3	0	26
test_AA10.9.NoOneGene	CPT I	1	0	0	1
test_AA10.9.NoOneGene	CPT II	5	3	0	8
test_AA10.9.NoOneGene	CTD	28	9	1	38
test_AA10.9.NoOneGene	GA-I	30	4	1	35
test_AA10.9.NoOneGene	GA2	6	2	0	8
test_AA10.9.NoOneGene	HCY	8	2	1	11
test_AA10.9.NoOneGene	HYPRO	0	3	0	3
test_AA10.9.NoOneGene	IVA	31	5	1	37
test_AA10.9.NoOneGene	LCHAD	9	0	0	9
test_AA10.9.NoOneGene	MAL	2	4	0	6
test_AA10.9.NoOneGene	MCAD	146	10	1	157
test_AA10.9.NoOneGene	MCD	1	3	0	4
test_AA10.9.NoOneGene	MSUD	20	2	0	22
test_AA10.9.NoOneGene	OTC	9	2	0	11
test_AA10.9.NoOneGene	PA/MMA	65	15	1	81
test_AA10.9.NoOneGene	PKU	84	8	0	92
test_AA10.9.NoOneGene	RMD	3	0	0	3
test_AA10.9.NoOneGene	SCAD	31	33	3	67
test_AA10.9.NoOneGene	TFP	3	0	0	3
test_AA10.9.NoOneGene	TYRO1	7	0	0	7
test_AA10.9.NoOneGene	VLCAD	36	6	0	42
AA10.3_batch2	3MCC	6	6	1	13
AA10.3_batch2	ARG	2	0	0	2
AA10.3_batch2	CIT	7	2	0	9
AA10.3_batch2	CPT I	1	0	0	1
AA10.3_batch2	CPT II	0	1	0	1
AA10.3_batch2	CTD	7	1	0	8
AA10.3_batch2	GA-I	8	0	0	8
AA10.3_batch2	GA2	1	1	0	2
AA10.3_batch2	HCY	1	0	0	1
AA10.3_batch2	IVA	13	0	0	13
AA10.3_batch2	LCHAD	2	0	0	2
AA10.3_batch2	MAL	0	1	0	1
AA10.3_batch2	MCAD	40	0	0	40
AA10.3_batch2	MSUD	3	0	0	3
AA10.3_batch2	OTC	5	2	0	7
AA10.3_batch2	PA/MMA	13	1	0	14
AA10.3_batch2	PKU	59	2	0	61
AA10.3_batch2	RMD	3	0	0	3
AA10.3_batch2	SCAD	9	21	1	31
AA10.3_batch2	TFP	1	0	0	1
AA10.3_batch2	TYRO1	1	0	0	1
AA10.3_batch2	VLCAD	5	0	0	5
test_AA10.8_filter4	3MCC	3	10	0	13
test_AA10.8_filter4	ARG	0	1	0	1
test_AA10.8_filter4	BKT	0	2	0	2
test_AA10.8_filter4	CIT	8	6	0	14
test_AA10.8_filter4	CPT II	2	4	0	6
test_AA10.8_filter4	CTD	11	12	1	24
test_AA10.8_filter4	GA-I	12	11	0	23
test_AA10.8_filter4	GA2	3	2	0	5
test_AA10.8_filter4	HCY	2	4	1	7
test_AA10.8_filter4	HYPRO	0	1	0	1
test_AA10.8_filter4	IVA	7	12	1	20
test_AA10.8_filter4	LCHAD	3	3	0	6
test_AA10.8_filter4	MAL	1	2	0	3
test_AA10.8_filter4	MCAD	52	45	0	97
test_AA10.8_filter4	MCD	1	2	0	3
test_AA10.8_filter4	MSUD	4	6	0	10
test_AA10.8_filter4	OTC	5	0	0	5
test_AA10.8_filter4	PA/MMA	31	21	0	52
test_AA10.8_filter4	PKU	19	6	0	25
test_AA10.8_filter4	SCAD	2	29	0	31
test_AA10.8_filter4	TFP	1	2	0	3
test_AA10.8_filter4	TYRO1	5	1	0	6
test_AA10.8_filter4	VLCAD	14	13	0	27
AA10.9.NoOneGene_filter2	3MCC	30	10	1	41
AA10.9.NoOneGene_filter2	ARG	3	0	0	3
AA10.9.NoOneGene_filter2	BKT	3	0	0	3
AA10.9.NoOneGene_filter2	CIT	24	4	0	28
AA10.9.NoOneGene_filter2	CPT I	1	0	0	1
AA10.9.NoOneGene_filter2	CPT II	5	3	0	8
AA10.9.NoOneGene_filter2	CTD	34	7	1	42
AA10.9.NoOneGene_filter2	GA-I	27	4	0	31
AA10.9.NoOneGene_filter2	GA2	9	2	0	11
AA10.9.NoOneGene_filter2	HCY	8	1	1	10
AA10.9.NoOneGene_filter2	HYPRO	0	2	0	2
AA10.9.NoOneGene_filter2	IVA	28	5	1	34
AA10.9.NoOneGene_filter2	LCHAD	9	0	0	9
AA10.9.NoOneGene_filter2	MAL	2	4	0	6
AA10.9.NoOneGene_filter2	MCAD	143	11	1	155
AA10.9.NoOneGene_filter2	MCD	2	2	0	4
AA10.9.NoOneGene_filter2	MSUD	22	3	0	25
AA10.9.NoOneGene_filter2	OTC	12	2	0	14
AA10.9.NoOneGene_filter2	PA/MMA	65	13	1	79
AA10.9.NoOneGene_filter2	PKU	110	5	0	115
AA10.9.NoOneGene_filter2	RMD	1	0	0	1
AA10.9.NoOneGene_filter2	SCAD	37	37	3	77
AA10.9.NoOneGene_filter2	TFP	4	0	0	4
AA10.9.NoOneGene_filter2	TYRO1	6	0	0	6
AA10.9.NoOneGene_filter2	VLCAD	35	6	0	41
AA10.3_filter2	3MCC	30	10	1	41
AA10.3_filter2	ARG	3	0	0	3
AA10.3_filter2	BKT	3	0	0	3
AA10.3_filter2	CIT	24	4	0	28
AA10.3_filter2	CPT I	1	0	0	1
AA10.3_filter2	CPT II	5	3	0	8
AA10.3_filter2	CTD	33	7	2	42
AA10.3_filter2	GA-I	27	4	0	31
AA10.3_filter2	GA2	9	2	0	11
AA10.3_filter2	HCY	8	1	1	10
AA10.3_filter2	HYPRO	0	2	0	2
AA10.3_filter2	IVA	25	8	1	34
AA10.3_filter2	LCHAD	9	0	0	9
AA10.3_filter2	MAL	2	4	0	6
AA10.3_filter2	MCAD	142	13	0	155
AA10.3_filter2	MCD	2	2	0	4
AA10.3_filter2	MSUD	21	4	0	25
AA10.3_filter2	OTC	11	3	0	14
AA10.3_filter2	PA/MMA	63	15	1	79
AA10.3_filter2	PKU	110	5	0	115
AA10.3_filter2	RMD	1	0	0	1
AA10.3_filter2	SCAD	37	37	3	77
AA10.3_filter2	TFP	4	0	0	4
AA10.3_filter2	TYRO1	6	0	0	6
AA10.3_filter2	VLCAD	35	6	0	41
test_AA10.3_filter1	3MCC	17	9	1	27
test_AA10.3_filter1	ARG	3	0	0	3
test_AA10.3_filter1	BKT	2	0	0	2
test_AA10.3_filter1	CIT	21	2	0	23
test_AA10.3_filter1	CPT I	1	0	0	1
test_AA10.3_filter1	CPT II	5	3	0	8
test_AA10.3_filter1	CTD	25	7	2	34
test_AA10.3_filter1	GA-I	27	4	0	31
test_AA10.3_filter1	GA2	6	1	0	7
test_AA10.3_filter1	HCY	8	1	1	10
test_AA10.3_filter1	HYPRO	0	2	0	2
test_AA10.3_filter1	IVA	26	6	1	33
test_AA10.3_filter1	LCHAD	9	0	0	9
test_AA10.3_filter1	MAL	2	4	0	6
test_AA10.3_filter1	MCAD	131	12	0	143
test_AA10.3_filter1	MCD	1	2	0	3
test_AA10.3_filter1	MSUD	19	3	0	22
test_AA10.3_filter1	OTC	8	1	0	9
test_AA10.3_filter1	PA/MMA	58	14	1	73
test_AA10.3_filter1	PKU	73	6	0	79
test_AA10.3_filter1	RMD	1	0	0	1
test_AA10.3_filter1	SCAD	31	29	3	63
test_AA10.3_filter1	TFP	3	0	0	3
test_AA10.3_filter1	TYRO1	7	0	0	7
test_AA10.3_filter1	VLCAD	33	6	0	39
AA10.6.NonSyn.01_batch1	3MCC	8	7	0	15
AA10.6.NonSyn.01_batch1	BKT	1	0	0	1
AA10.6.NonSyn.01_batch1	CIT	3	3	1	7
AA10.6.NonSyn.01_batch1	CTD	4	4	1	9
AA10.6.NonSyn.01_batch1	GA-I	1	0	0	1
AA10.6.NonSyn.01_batch1	GA2	3	1	0	4
AA10.6.NonSyn.01_batch1	HCY	0	1	0	1
AA10.6.NonSyn.01_batch1	IVA	1	2	0	3
AA10.6.NonSyn.01_batch1	MCAD	14	3	0	17
AA10.6.NonSyn.01_batch1	MCD	0	1	0	1
AA10.6.NonSyn.01_batch1	MSUD	1	1	1	3
AA10.6.NonSyn.01_batch1	OTC	3	2	0	5
AA10.6.NonSyn.01_batch1	PA/MMA	4	5	0	9
AA10.6.NonSyn.01_batch1	PKU	22	17	0	39
AA10.6.NonSyn.01_batch1	SCAD	8	9	0	17
AA10.6.NonSyn.01_batch1	TFP	0	1	0	1
AA10.6.NonSyn.01_batch1	VLCAD	2	3	0	5
AA10.2_filter2	3MCC	30	10	1	41
AA10.2_filter2	ARG	3	0	0	3
AA10.2_filter2	BKT	3	0	0	3
AA10.2_filter2	CIT	24	4	0	28
AA10.2_filter2	CPT I	1	0	0	1
AA10.2_filter2	CPT II	5	3	0	8
AA10.2_filter2	CTD	33	7	2	42
AA10.2_filter2	GA-I	27	4	0	31
AA10.2_filter2	GA2	9	2	0	11
AA10.2_filter2	HCY	8	1	1	10
AA10.2_filter2	HYPRO	0	2	0	2
AA10.2_filter2	IVA	28	5	1	34
AA10.2_filter2	LCHAD	9	0	0	9
AA10.2_filter2	MAL	2	4	0	6
AA10.2_filter2	MCAD	143	11	1	155
AA10.2_filter2	MCD	2	2	0	4
AA10.2_filter2	MSUD	22	3	0	25
AA10.2_filter2	OTC	12	2	0	14
AA10.2_filter2	PA/MMA	65	13	1	79
AA10.2_filter2	PKU	110	5	0	115
AA10.2_filter2	RMD	1	0	0	1
AA10.2_filter2	SCAD	37	37	3	77
AA10.2_filter2	TFP	4	0	0	4
AA10.2_filter2	TYRO1	6	0	0	6
AA10.2_filter2	VLCAD	35	6	0	41
test_AA10.6_filter2	3MCC	16	9	1	26
test_AA10.6_filter2	ARG	3	0	0	3
test_AA10.6_filter2	BKT	2	0	0	2
test_AA10.6_filter2	CIT	20	2	0	22
test_AA10.6_filter2	CPT I	1	0	0	1
test_AA10.6_filter2	CPT II	5	3	0	8
test_AA10.6_filter2	CTD	23	8	2	33
test_AA10.6_filter2	GA-I	26	4	0	30
test_AA10.6_filter2	GA2	6	1	0	7
test_AA10.6_filter2	HCY	5	2	2	9
test_AA10.6_filter2	HYPRO	0	2	0	2
test_AA10.6_filter2	IVA	24	6	1	31
test_AA10.6_filter2	LCHAD	9	0	0	9
test_AA10.6_filter2	MAL	2	4	0	6
test_AA10.6_filter2	MCAD	122	15	1	138
test_AA10.6_filter2	MCD	1	2	0	3
test_AA10.6_filter2	MSUD	18	3	1	22
test_AA10.6_filter2	OTC	8	1	0	9
test_AA10.6_filter2	PA/MMA	55	14	1	70
test_AA10.6_filter2	PKU	71	5	0	76
test_AA10.6_filter2	RMD	1	0	0	1
test_AA10.6_filter2	SCAD	28	30	2	60
test_AA10.6_filter2	TFP	3	0	0	3
test_AA10.6_filter2	TYRO1	6	0	0	6
test_AA10.6_filter2	VLCAD	28	8	0	36
val_AA10.3_filter2	3MCC	14	1	0	15
val_AA10.3_filter2	BKT	1	0	0	1
val_AA10.3_filter2	CIT	4	2	0	6
val_AA10.3_filter2	CTD	9	0	0	9
val_AA10.3_filter2	GA-I	1	0	0	1
val_AA10.3_filter2	GA2	3	1	0	4
val_AA10.3_filter2	HCY	1	0	0	1
val_AA10.3_filter2	IVA	1	2	0	3
val_AA10.3_filter2	MCAD	16	1	0	17
val_AA10.3_filter2	MCD	1	0	0	1
val_AA10.3_filter2	MSUD	2	1	0	3
val_AA10.3_filter2	OTC	3	2	0	5
val_AA10.3_filter2	PA/MMA	8	1	0	9
val_AA10.3_filter2	PKU	39	0	0	39
val_AA10.3_filter2	SCAD	9	8	0	17
val_AA10.3_filter2	TFP	1	0	0	1
val_AA10.3_filter2	VLCAD	5	0	0	5
test_AA10.4_filter4	3MCC	9	4	0	13
test_AA10.4_filter4	ARG	1	0	0	1
test_AA10.4_filter4	BKT	2	0	0	2
test_AA10.4_filter4	CIT	13	1	0	14
test_AA10.4_filter4	CPT II	3	3	0	6
test_AA10.4_filter4	CTD	15	7	2	24
test_AA10.4_filter4	GA-I	20	3	0	23
test_AA10.4_filter4	GA2	5	0	0	5
test_AA10.4_filter4	HCY	4	2	1	7
test_AA10.4_filter4	HYPRO	0	1	0	1
test_AA10.4_filter4	IVA	15	4	1	20
test_AA10.4_filter4	LCHAD	6	0	0	6
test_AA10.4_filter4	MAL	2	1	0	3
test_AA10.4_filter4	MCAD	83	12	2	97
test_AA10.4_filter4	MCD	1	2	0	3
test_AA10.4_filter4	MSUD	9	1	0	10
test_AA10.4_filter4	OTC	5	0	0	5
test_AA10.4_filter4	PA/MMA	40	11	1	52
test_AA10.4_filter4	PKU	21	4	0	25
test_AA10.4_filter4	SCAD	21	9	1	31
test_AA10.4_filter4	TFP	3	0	0	3
test_AA10.4_filter4	TYRO1	6	0	0	6
test_AA10.4_filter4	VLCAD	19	8	0	27
AA10.4_batch2	3MCC	6	6	1	13
AA10.4_batch2	ARG	2	0	0	2
AA10.4_batch2	CIT	7	2	0	9
AA10.4_batch2	CPT I	1	0	0	1
AA10.4_batch2	CPT II	0	1	0	1
AA10.4_batch2	CTD	7	1	0	8
AA10.4_batch2	GA-I	8	0	0	8
AA10.4_batch2	GA2	1	1	0	2
AA10.4_batch2	HCY	1	0	0	1
AA10.4_batch2	IVA	13	0	0	13
AA10.4_batch2	LCHAD	2	0	0	2
AA10.4_batch2	MAL	0	1	0	1
AA10.4_batch2	MCAD	39	1	0	40
AA10.4_batch2	MSUD	3	0	0	3
AA10.4_batch2	OTC	5	2	0	7
AA10.4_batch2	PA/MMA	13	1	0	14
AA10.4_batch2	PKU	59	2	0	61
AA10.4_batch2	RMD	3	0	0	3
AA10.4_batch2	SCAD	10	21	0	31
AA10.4_batch2	TFP	1	0	0	1
AA10.4_batch2	TYRO1	1	0	0	1
AA10.4_batch2	VLCAD	5	0	0	5
test_AA10.6.NonSyn.02_batch3	3MCC	7	10	0	17
test_AA10.6.NonSyn.02_batch3	ARG	1	1	0	2
test_AA10.6.NonSyn.02_batch3	BKT	0	2	0	2
test_AA10.6.NonSyn.02_batch3	CIT	10	7	0	17
test_AA10.6.NonSyn.02_batch3	CPT II	1	5	1	7
test_AA10.6.NonSyn.02_batch3	CTD	12	14	4	30
test_AA10.6.NonSyn.02_batch3	GA-I	18	8	1	27
test_AA10.6.NonSyn.02_batch3	GA2	4	2	0	6
test_AA10.6.NonSyn.02_batch3	HCY	4	4	2	10
test_AA10.6.NonSyn.02_batch3	HYPRO	0	3	0	3
test_AA10.6.NonSyn.02_batch3	IVA	12	11	1	24
test_AA10.6.NonSyn.02_batch3	LCHAD	2	5	0	7
test_AA10.6.NonSyn.02_batch3	MAL	1	4	0	5
test_AA10.6.NonSyn.02_batch3	MCAD	86	27	4	117
test_AA10.6.NonSyn.02_batch3	MCD	1	3	0	4
test_AA10.6.NonSyn.02_batch3	MSUD	10	8	1	19
test_AA10.6.NonSyn.02_batch3	OTC	4	0	0	4
test_AA10.6.NonSyn.02_batch3	PA/MMA	16	47	4	67
test_AA10.6.NonSyn.02_batch3	PKU	16	14	1	31
test_AA10.6.NonSyn.02_batch3	SCAD	17	16	3	36
test_AA10.6.NonSyn.02_batch3	TFP	1	1	0	2
test_AA10.6.NonSyn.02_batch3	TYRO1	2	4	0	6
test_AA10.6.NonSyn.02_batch3	VLCAD	21	16	0	37
AA10.5_filter4	3MCC	6	18	0	24
AA10.5_filter4	ARG	0	1	0	1
AA10.5_filter4	BKT	0	2	0	2
AA10.5_filter4	CIT	11	8	0	19
AA10.5_filter4	CPT II	2	4	0	6
AA10.5_filter4	CTD	17	14	2	33
AA10.5_filter4	GA-I	12	12	0	24
AA10.5_filter4	GA2	4	3	0	7
AA10.5_filter4	HCY	4	3	1	8
AA10.5_filter4	HYPRO	0	1	0	1
AA10.5_filter4	IVA	10	11	1	22
AA10.5_filter4	LCHAD	3	3	0	6
AA10.5_filter4	MAL	1	2	0	3
AA10.5_filter4	MCAD	57	50	2	109
AA10.5_filter4	MCD	1	3	0	4
AA10.5_filter4	MSUD	5	7	0	12
AA10.5_filter4	OTC	7	1	0	8
AA10.5_filter4	PA/MMA	39	22	0	61
AA10.5_filter4	PKU	51	6	0	57
AA10.5_filter4	SCAD	16	29	1	46
AA10.5_filter4	TFP	1	3	0	4
AA10.5_filter4	TYRO1	5	1	0	6
AA10.5_filter4	VLCAD	16	15	0	31
AA10.3_batch3	3MCC	13	4	0	17
AA10.3_batch3	ARG	2	0	0	2
AA10.3_batch3	BKT	2	0	0	2
AA10.3_batch3	CIT	16	1	0	17
AA10.3_batch3	CPT II	5	2	0	7
AA10.3_batch3	CTD	20	8	2	30
AA10.3_batch3	GA-I	22	4	1	27
AA10.3_batch3	GA2	5	1	0	6
AA10.3_batch3	HCY	7	2	1	10
AA10.3_batch3	HYPRO	0	3	0	3
AA10.3_batch3	IVA	17	6	1	24
AA10.3_batch3	LCHAD	7	0	0	7
AA10.3_batch3	MAL	2	3	0	5
AA10.3_batch3	MCAD	105	12	0	117
AA10.3_batch3	MCD	1	3	0	4
AA10.3_batch3	MSUD	16	3	0	19
AA10.3_batch3	OTC	4	0	0	4
AA10.3_batch3	PA/MMA	51	15	1	67
AA10.3_batch3	PKU	25	6	0	31
AA10.3_batch3	SCAD	22	12	2	36
AA10.3_batch3	TFP	2	0	0	2
AA10.3_batch3	TYRO1	6	0	0	6
AA10.3_batch3	VLCAD	31	6	0	37
test_AA10.6_batch3	3MCC	13	4	0	17
test_AA10.6_batch3	ARG	2	0	0	2
test_AA10.6_batch3	BKT	2	0	0	2
test_AA10.6_batch3	CIT	16	1	0	17
test_AA10.6_batch3	CPT II	5	2	0	7
test_AA10.6_batch3	CTD	19	9	2	30
test_AA10.6_batch3	GA-I	22	4	1	27
test_AA10.6_batch3	GA2	5	1	0	6
test_AA10.6_batch3	HCY	5	3	2	10
test_AA10.6_batch3	HYPRO	0	3	0	3
test_AA10.6_batch3	IVA	17	6	1	24
test_AA10.6_batch3	LCHAD	7	0	0	7
test_AA10.6_batch3	MAL	2	3	0	5
test_AA10.6_batch3	MCAD	101	15	1	117
test_AA10.6_batch3	MCD	1	3	0	4
test_AA10.6_batch3	MSUD	15	3	1	19
test_AA10.6_batch3	OTC	4	0	0	4
test_AA10.6_batch3	PA/MMA	51	15	1	67
test_AA10.6_batch3	PKU	25	6	0	31
test_AA10.6_batch3	SCAD	21	13	2	36
test_AA10.6_batch3	TFP	2	0	0	2
test_AA10.6_batch3	TYRO1	6	0	0	6
test_AA10.6_batch3	VLCAD	29	8	0	37
AA10.5_batch1	3MCC	3	12	0	15
AA10.5_batch1	BKT	0	1	0	1
AA10.5_batch1	CIT	4	3	0	7
AA10.5_batch1	CTD	7	2	0	9
AA10.5_batch1	GA-I	0	1	0	1
AA10.5_batch1	GA2	2	2	0	4
AA10.5_batch1	HCY	1	0	0	1
AA10.5_batch1	IVA	3	0	0	3
AA10.5_batch1	MCAD	5	12	0	17
AA10.5_batch1	MCD	0	1	0	1
AA10.5_batch1	MSUD	1	2	0	3
AA10.5_batch1	OTC	2	3	0	5
AA10.5_batch1	PA/MMA	7	2	0	9
AA10.5_batch1	PKU	37	2	0	39
AA10.5_batch1	SCAD	6	11	0	17
AA10.5_batch1	TFP	0	1	0	1
AA10.5_batch1	VLCAD	3	2	0	5
val_AA10.6.NonSyn.005_filter4	3MCC	7	4	0	11
val_AA10.6.NonSyn.005_filter4	CIT	2	2	1	5
val_AA10.6.NonSyn.005_filter4	CTD	4	4	1	9
val_AA10.6.NonSyn.005_filter4	GA-I	1	0	0	1
val_AA10.6.NonSyn.005_filter4	GA2	2	0	0	2
val_AA10.6.NonSyn.005_filter4	HCY	0	1	0	1
val_AA10.6.NonSyn.005_filter4	IVA	0	2	0	2
val_AA10.6.NonSyn.005_filter4	MCAD	10	2	0	12
val_AA10.6.NonSyn.005_filter4	MCD	0	1	0	1
val_AA10.6.NonSyn.005_filter4	MSUD	1	1	0	2
val_AA10.6.NonSyn.005_filter4	OTC	2	1	0	3
val_AA10.6.NonSyn.005_filter4	PA/MMA	3	6	0	9
val_AA10.6.NonSyn.005_filter4	PKU	17	15	0	32
val_AA10.6.NonSyn.005_filter4	SCAD	7	8	0	15
val_AA10.6.NonSyn.005_filter4	TFP	0	1	0	1
val_AA10.6.NonSyn.005_filter4	VLCAD	2	2	0	4
val_AA10.8	3MCC	3	12	0	15
val_AA10.8	BKT	0	1	0	1
val_AA10.8	CIT	4	3	0	7
val_AA10.8	CTD	5	4	0	9
val_AA10.8	GA-I	0	1	0	1
val_AA10.8	GA2	2	2	0	4
val_AA10.8	HCY	0	1	0	1
val_AA10.8	IVA	1	2	0	3
val_AA10.8	MCAD	5	12	0	17
val_AA10.8	MCD	0	1	0	1
val_AA10.8	MSUD	1	2	0	3
val_AA10.8	OTC	1	4	0	5
val_AA10.8	PA/MMA	5	4	0	9
val_AA10.8	PKU	36	3	0	39
val_AA10.8	SCAD	2	15	0	17
val_AA10.8	TFP	0	1	0	1
val_AA10.8	VLCAD	3	2	0	5
val_AA10.9.NoOneGene_filter2	3MCC	14	1	0	15
val_AA10.9.NoOneGene_filter2	BKT	1	0	0	1
val_AA10.9.NoOneGene_filter2	CIT	4	2	0	6
val_AA10.9.NoOneGene_filter2	CTD	9	0	0	9
val_AA10.9.NoOneGene_filter2	GA-I	1	0	0	1
val_AA10.9.NoOneGene_filter2	GA2	3	1	0	4
val_AA10.9.NoOneGene_filter2	HCY	1	0	0	1
val_AA10.9.NoOneGene_filter2	IVA	3	0	0	3
val_AA10.9.NoOneGene_filter2	MCAD	16	1	0	17
val_AA10.9.NoOneGene_filter2	MCD	1	0	0	1
val_AA10.9.NoOneGene_filter2	MSUD	2	1	0	3
val_AA10.9.NoOneGene_filter2	OTC	4	1	0	5
val_AA10.9.NoOneGene_filter2	PA/MMA	9	0	0	9
val_AA10.9.NoOneGene_filter2	PKU	39	0	0	39
val_AA10.9.NoOneGene_filter2	SCAD	9	8	0	17
val_AA10.9.NoOneGene_filter2	TFP	1	0	0	1
val_AA10.9.NoOneGene_filter2	VLCAD	5	0	0	5
val_AA10.3_batch1	3MCC	14	1	0	15
val_AA10.3_batch1	BKT	1	0	0	1
val_AA10.3_batch1	CIT	5	2	0	7
val_AA10.3_batch1	CTD	9	0	0	9
val_AA10.3_batch1	GA-I	1	0	0	1
val_AA10.3_batch1	GA2	3	1	0	4
